,StockA,StockB,StockC,Bond,Gold
2021-02-19,102.47125020804584,126.53360025270966,117.67184981572694,85.8203582041601,78.95077946611471
2021-02-22,101.19998074542454,129.49553390113434,118.81329554082085,86.60494245257097,78.79599419878167
2021-02-23,100.35592266199174,130.12167085553443,121.87879302879236,86.61833451423189,78.71150003507901
2021-02-24,101.52748113195025,129.69642257383993,121.62815124678488,87.71766111927425,80.05612960323589
2021-02-25,102.49800719290828,129.20080990336416,122.77982604664803,86.47777027082147,79.31633306999886
2021-02-26,102.48429738781293,126.42502931118942,122.98421217720212,86.97060425002915,80.69559880113798
2021-03-01,102.68729018815228,128.04135320045665,125.21240342528621,88.7163622320463,80.9416455308304
2021-03-02,104.73154234623394,127.93668453772287,124.03496575722616,89.1279523128883,80.80250253798827
2021-03-03,103.80821712657354,127.64760707275522,125.33952805567364,89.4067265133391,83.46906076957818
2021-03-04,104.69925344506964,133.55073664776654,125.04922134881336,89.43383287223999,82.37278157316193
2021-03-05,104.39560576827324,134.15055384042725,124.98125136464668,87.98669375101133,82.02726843719842
2021-03-08,104.06820196940143,132.77575154468624,125.17854931941064,89.26952136749374,80.76628454519033
2021-03-09,105.85016365685969,132.0181958639772,125.6501437897527,88.71656887291358,81.78842244793003
2021-03-10,107.21379203375866,134.20616182822732,125.49298577220875,89.2076896450697,83.61108840534146
2021-03-11,108.57522850584267,134.4575374420077,125.90148371317973,87.77145558245695,85.45322021457466
2021-03-12,110.78377646572348,131.80027711273402,128.67557409449387,86.70754156922555,86.83700348041211
2021-03-15,110.83992119608502,133.5531821064641,130.45489676309919,88.04534188786334,86.64630758284191
2021-03-16,112.02195049399211,132.3401753950835,132.0497796753423,87.74292477554589,86.27006188939636
2021-03-17,111.5127304739948,135.91267060818964,131.27734266312828,89.11375009820144,84.46643637300878
2021-03-18,112.08736394250698,138.0322700065019,129.7418015056894,89.0594151102778,86.73420985464749
2021-03-19,111.88542088120876,137.2042431087305,131.48193856582856,87.36886871461216,87.28803534792918
2021-03-22,112.07220605450017,139.73858635979553,133.10185482872237,88.21148859120592,86.76764287166894
2021-03-23,113.11722878476075,139.91088750243128,135.83962622061915,87.6844279361118,88.29071442477124
2021-03-24,111.7322807062455,141.63915253910838,134.7726309721981,88.35016368128998,87.22392160592149
2021-03-25,115.38436888652977,142.64811156638214,134.3967510956034,88.39243629612879,87.71058477937954
2021-03-26,113.64502635701419,140.99848091818976,131.47618650744712,86.98755219616037,87.54607272219314
2021-03-29,111.57636424727883,139.76621206325456,130.8192789658219,87.15661086666684,88.2973641524475
2021-03-30,113.58984387025566,141.8459027064813,132.648307986212,89.21286697162267,88.25530904682928
2021-03-31,114.99384470326302,141.21846310088603,131.8527198022798,89.69588553381578,86.65500810138771
2021-04-01,116.11749645138214,140.45761236198683,133.0502105675829,89.66073159713022,86.7687034143119
2021-04-02,117.25970030058512,138.62099730640114,132.74961760712017,90.70017169156449,87.97568922861973
2021-04-05,117.25952491254061,139.488414277767,133.37996151950017,90.92079320804663,87.97260712058444
2021-04-06,115.6840465092744,143.6358161087582,131.35724222602886,91.14086379752999,88.88321249792173
2021-04-07,115.8396508264706,141.5335966795525,131.55289713337882,90.11934586933438,87.72721716106224
2021-04-08,114.66830398182792,141.62112789422014,126.34972536842038,90.36058742678273,87.72747464180873
2021-04-09,116.41156547800233,144.50359177227944,126.07045541850113,91.36977855525011,87.05609271064606
2021-04-12,116.17179756744433,144.38180041901077,123.34594577038335,90.588931548497,87.92542688257676
2021-04-13,114.73669087713205,145.3440982094081,125.42726345340051,91.97636791819731,87.9909425579408
2021-04-14,114.1957233856632,143.22723414898226,126.80234218749592,91.90725702987254,88.80466699913788
2021-04-15,114.94000217011151,144.1330226203963,127.65182556953248,91.07226073913972,90.08491847577058
2021-04-16,113.97517301159034,143.7938640719379,130.36317432662392,92.05277457316842,90.91981205544784
2021-04-19,112.57283927918502,145.8426878875362,128.7337911121236,91.79500901152642,91.27042839152884
2021-04-20,113.01384892535023,148.34102898824804,131.87351617681037,92.55116084350166,90.13816022842146
2021-04-21,113.4588045977547,153.8886659641296,133.60024418601785,92.28717957448113,90.16561169129936
2021-04-22,112.60408200126402,155.19198170882368,133.21493775146712,92.24876970465158,89.58071486571498
2021-04-23,111.8171386125225,155.94832823494568,135.33317794027215,92.74878517090664,89.21599499853309
2021-04-26,112.23522492137337,156.41885701708716,133.35590744712198,93.05289804608687,88.81798676806682
2021-04-27,109.79903690330654,155.6866615414083,131.91213746456054,91.13911749818604,87.736751391487
2021-04-28,107.48243302192442,156.47335128194447,130.8677873109441,90.08954247052696,85.58724166459626
2021-04-29,106.32848747216241,155.8675409567875,129.972371580447,90.99414284735367,84.88464564949237
2021-04-30,106.00188077231232,156.28080900834996,128.16009502502916,90.88710269109588,85.12474482359444
2021-05-03,106.52652859394263,159.24947224866605,130.3529408200009,90.40696138344093,83.69160829073728
2021-05-04,108.97596055144936,157.05346092901956,129.93758267474806,89.14296318045015,83.73696099520154
2021-05-05,110.43426246947747,159.63709641824772,130.60510088740833,88.15486347215851,85.83548931077114
2021-05-06,110.1851125560683,162.66841034650838,129.6385072358368,86.31796216230612,87.00064504581708
2021-05-07,110.1735490437203,162.44345021371177,126.50929856710455,86.24441504059696,88.88732643721532
2021-05-10,108.51854076598345,157.7088375509287,127.01668424816974,85.72140078960311,89.36548095094365
2021-05-11,108.50798639869839,156.40913895919596,123.79633716345549,84.87219780522801,90.74679812248824
2021-05-12,108.05041576726127,159.33404114978472,123.72156630011297,84.82946877363791,89.9373283369839
2021-05-13,108.60480461509738,159.32698011353074,121.48022325638048,85.17306895438199,89.22630158518146
2021-05-14,107.26033330041544,157.14590912383272,124.84978969674287,87.08808342888555,86.17049242951285
2021-05-17,108.13512974768204,156.07699539474635,126.44872114352465,85.73209798093625,87.52337567551069
2021-05-18,110.71860351636573,157.9779351295004,126.67245720897276,86.80270375789874,89.30290021610176
2021-05-19,110.55524904696917,159.2421480518585,128.9110597409132,87.7146102573078,88.70070795572192
2021-05-20,111.25672205683605,158.7517097537763,127.47760340528409,87.01713854125394,88.44189439655392
2021-05-21,112.45727296800636,157.97823024623344,128.46575252634952,87.22198082175458,87.61932557320053
2021-05-24,111.79057394129003,157.15337309239274,128.8578046418511,86.82155555829267,88.08106958822205
2021-05-25,112.19491581172704,155.16985354802185,129.3639858756483,87.00987318374246,89.39362479446118
2021-05-26,112.23734660873508,158.78132667048922,131.66563866064013,88.42118979025614,87.44422431195433
2021-05-27,112.42588788677273,158.10668147424957,133.02781456699196,89.00531530077606,87.93529828403605
2021-05-28,111.12616029645292,160.88249418323522,133.5952586322258,89.5019187013436,87.65313072847596
2021-05-31,111.18843659921014,164.4091815290867,130.66473253651378,89.11664062481167,87.81078628395933
2021-06-01,112.05870362747252,166.78126162515895,129.01204828364138,87.75475673404193,88.3601522268006
2021-06-02,114.59292894371049,165.8174069604509,128.83932919433073,87.58116666565063,88.1767792064575
2021-06-03,116.30686975502549,166.80836210987238,129.0455608670451,88.71893287599754,88.08948918496851
2021-06-04,120.22013045889123,166.79785402402933,127.11880644967049,87.32351180845808,87.87769062745193
2021-06-07,118.84057896338582,164.7359667063683,131.40111460375195,86.37797461539067,89.01024037396289
2021-06-08,120.45787485597597,165.53547969999124,134.1836808600738,86.51123143448197,89.52082813323202
2021-06-09,120.81829910555284,162.85701449473285,135.33170914012854,85.63792485513505,89.80542036652885
2021-06-10,124.95326361839865,165.64750124826853,135.50900256761537,84.94496264795073,88.3811184693255
2021-06-11,123.44211894126127,164.61375011071885,135.16294343779794,84.58527243763942,87.98226206515774
2021-06-14,121.89069867134259,165.12616613860305,133.46811902974596,83.39648850622243,89.03417354827171
2021-06-15,120.80165599039148,165.83170761382343,133.65286677601063,82.56377297989205,89.10761810126502
2021-06-16,116.96521240707686,165.27451921872094,134.16644591526682,83.19477846545644,89.89639066529506
2021-06-17,116.05070574842944,166.69082423620551,131.96284398385973,82.07581744064504,91.99107569741093
2021-06-18,114.73340279394594,165.62658744193718,132.60770308952203,80.72481354283128,93.25841627674953
2021-06-21,115.01876743769903,167.71621778094408,132.37155114392576,80.20861278863444,93.40186954218174
2021-06-22,115.64255050710659,164.6153258731285,129.02324293018904,80.84587898568799,92.82233006545472
2021-06-23,119.0284822690995,164.9540842796319,127.56412565815185,80.69575746238101,89.85734633137585
2021-06-24,120.79243158909965,169.5635055208216,126.89028249269295,80.3194221027192,89.69369801491902
2021-06-25,119.7543533726957,167.23988217921365,130.2333800447503,80.3740417743548,89.34923565170342
2021-06-28,118.14325988071049,165.6985269220163,131.26623119640334,78.92819632367714,89.8289959523141
2021-06-29,119.05690038580217,166.94739370300502,128.94578228567994,79.35696667226892,89.68207977719906
2021-06-30,116.70044175121265,167.41623454397097,129.84382183878273,79.6947185367833,89.34412073848844
2021-07-01,120.03529651351941,168.2909545826693,127.1815586311688,79.36919139499203,87.35468729267679
2021-07-02,122.24126454999187,169.50038978604798,129.1108783442129,80.2307052626022,86.33557168829411
2021-07-05,121.39042639746016,171.06847755407597,128.3284260715653,79.30153703783313,86.89541666714572
2021-07-06,118.27544325052398,173.80884621966197,128.20731058834804,80.26525866294799,88.86238870766701
2021-07-07,120.77059268164538,174.8625400183593,130.58327302495792,80.41296061589624,88.78133298330386
2021-07-08,120.58175602503303,174.31828927252698,128.35922836408315,80.145822538955,89.18634373646636
2021-07-09,122.90736992243669,176.0246784303271,125.98450221600204,80.14614611727637,90.31506049796549
2021-07-12,119.97091161462026,180.8440630993314,125.02957326990278,80.07281649162525,89.40953927435375
2021-07-13,118.89905345434408,180.55695843932463,126.84976927364949,81.12471204847974,89.86243025450975
2021-07-14,118.93066196384974,178.14735270075892,124.29615286506346,80.2280705223825,89.0419441115677
2021-07-15,119.0381840251761,180.99444819051595,119.63842777353184,79.60400756003452,90.06735655936647
2021-07-16,118.24416936763802,180.7382627355183,118.94567922414289,80.49379179227348,90.27342217660353
2021-07-19,119.39726414914824,175.34500559630968,119.88116298691718,80.00809440558214,90.65104296099142
2021-07-20,117.48676779051328,177.49760697857238,121.89451134675846,80.78691876770533,89.77477992702696
2021-07-21,117.2531676277054,176.21448588620152,121.1689161957289,82.26183100157888,90.62474229710705
2021-07-22,117.49074307322131,176.03898577890175,120.53242720372386,81.93229418315781,93.11625953348491
2021-07-23,118.4400932318677,176.91232618379397,122.47945432700867,82.53931037681713,91.94963466844564
2021-07-26,119.75744881620356,177.43640862825814,119.44319172005913,81.56092452192402,91.58033452923975
2021-07-27,117.73854093882896,179.26632092413453,118.85279179376506,82.22863752625302,91.88448572147675
2021-07-28,115.03155703080657,178.2206177514818,119.20028734614117,82.4189020560609,92.84904985864598
2021-07-29,117.321574657102,179.56183679957488,119.97036035002256,82.8477477857311,92.21539964859454
2021-07-30,117.94082651418371,178.9568997818837,119.18057979046858,82.3045085861852,88.94986794902671
2021-08-02,116.62104163336538,180.87719960484839,119.27570454216169,80.89592510441726,90.54745182568185
2021-08-03,119.44086002297747,182.5008292795433,115.34427782954089,81.34269841408866,91.4675417159058
2021-08-04,119.67441619007184,180.16435368190017,114.35382969460082,79.61288914760839,89.47271368623943
2021-08-05,121.87348586036182,182.9893502648091,115.09930900980692,79.36444032726111,88.8073013737441
2021-08-06,122.02196229283955,181.66490576723857,113.60911630139552,80.17127696606421,90.6453653478506
2021-08-09,125.94946352024716,183.79326247643723,113.73775702201831,80.35041863996541,92.37849473515223
2021-08-10,129.3980043720347,184.79685822598967,114.46888721005435,82.03189287697566,93.53098182195293
2021-08-11,128.93053313839218,189.69166176839948,113.97432022820038,82.93904725767453,93.35137549148399
2021-08-12,130.88351952853458,189.1486033228475,114.27652287517694,82.38799209009228,93.48275643470465
2021-08-13,132.20537617461417,188.2733980317162,112.82699875124831,82.42923528905659,93.35742000902762
2021-08-16,135.02484574785848,188.27419004822076,112.54743316042124,82.40572589820425,94.7526272720553
2021-08-17,133.07298379378918,187.52473216859585,113.52285262805285,81.06267587920378,93.7243813843788
2021-08-18,134.5005373367959,189.70007672131408,113.80297357071198,80.28174119410872,92.79074982983929
2021-08-19,136.7192519993288,185.48582151594434,112.93587343493441,79.82652193316831,94.03487615966935
2021-08-20,133.11810601166795,182.80671951173954,113.31814277664867,78.15130150809102,94.01328869765271
2021-08-23,130.75677255345803,180.13051974272202,114.46265634978741,78.2070259023907,95.72551789872587
2021-08-24,126.768091160919,182.60604103461213,111.35186804604274,78.0189876863349,94.93558646907988
2021-08-25,126.27066504778486,187.10664663847737,113.15855879484987,76.67422026258023,94.90109165175193
2021-08-26,127.68668277132531,186.88370072555784,112.67929985432173,77.01738782656867,93.81509122410479
2021-08-27,130.67657595824446,186.4920207390957,113.37064845102363,77.61616563545181,93.85589828750096
2021-08-30,130.84892727423977,186.7277415715069,115.26992877989255,77.81835887005734,92.12135274180085
2021-08-31,134.17151285136947,189.8583026412254,113.17652537539556,77.57002789032214,91.57723127318893
2021-09-01,131.39561894722863,187.44895805324245,112.12658943626406,78.07083423147947,89.933646912584
2021-09-02,128.0429759437207,188.13093161641058,111.72417399827894,78.64829692171594,90.76982589203895
2021-09-03,127.9580788662555,190.78320844877595,110.57588687406871,78.91987975579495,91.64045942371438
2021-09-06,128.73525021436728,192.1864831310543,113.25360944018672,78.25485568199863,89.65646900602454
2021-09-07,128.69483390772785,192.75332347349968,111.97833286092707,78.49963694230223,91.23708103707224
2021-09-08,124.71527139157472,195.54187588774113,111.17197811648371,79.51011645961218,94.24377028733859
2021-09-09,124.56865064051755,188.2958724280177,111.51819785405333,79.0294448454916,94.33158179656867
2021-09-10,122.13251939881316,190.1532719870386,109.7456924734643,80.81035819656283,93.58969349061704
2021-09-13,123.41181223316843,188.46349494317488,109.19259210824622,80.38184417414772,97.08076920168892
2021-09-14,124.1282309859403,183.7218146867024,109.70122448832356,80.42639287186692,95.48216517214033
2021-09-15,122.38071664212245,185.09947654798623,109.24165180699141,79.87641081604733,95.53933711554158
2021-09-16,121.44593094849982,188.7644169468253,109.13892041485687,80.08132114214835,95.79264238022165
2021-09-17,119.51800834743878,188.4519701827401,108.39165412884823,78.64362539713588,97.49553719628527
2021-09-20,119.42574696607416,191.04875313659394,106.21666253089703,78.20980482165788,97.9804807867259
2021-09-21,121.20432350570032,195.4867629734335,106.71744182898182,77.33281621858784,97.38798834982038
2021-09-22,119.41427469921426,199.19265026809762,109.33146047766833,77.45951037113608,96.23795190480219
2021-09-23,120.36004983516577,203.89925954132303,109.39485546801191,78.29084169894406,95.84888844502495
2021-09-24,119.41078301065144,206.09682289501902,109.76670329377856,78.84154736210274,94.64922417130083
2021-09-27,117.99448056629902,206.37295032976849,110.8423443662174,76.91508376272496,94.73962720830504
2021-09-28,117.82350599721782,201.8290358022913,108.98095106118582,78.60213594736456,94.08745424808396
2021-09-29,115.99557534271933,201.1872506067417,111.57083732679351,78.8634998927362,92.3302534867465
2021-09-30,115.03959771218912,198.86935643758076,111.91516299461823,78.2385434880545,93.86300989017708
2021-10-01,112.97370830906898,205.09497485001225,114.46471799773342,78.38468824714712,93.29656821773246
2021-10-04,116.43897538970558,204.64478415736568,113.36644719964019,78.54685637635157,91.8202175093045
2021-10-05,116.52337714753858,205.0567577176107,116.24310262542012,78.01435357248104,91.6531425146558
2021-10-06,115.30534804587111,206.7115382212763,117.51389454610045,78.1936268982967,91.76490177579979
2021-10-07,115.70451936212484,206.89579976229786,118.44021073824634,77.71204834493898,89.75953052140557
2021-10-08,115.52750905554068,211.94864620364,118.85696663281034,77.39864747745663,90.17344795387827
2021-10-11,115.15940597229431,210.158098962183,118.49488070632195,76.8582159726602,88.9988106573454
2021-10-12,116.26698858045701,210.7928518742598,120.48538942981861,75.72459172901951,91.0076911485767
2021-10-13,117.64265599380559,208.65996746977075,120.75540075822514,75.85702879678003,91.65351908665095
2021-10-14,116.71438657372144,204.87688668936536,117.60608344499543,76.3418419576749,91.2149083085111
2021-10-15,115.71327413154407,203.17718539660063,115.87064365199645,76.77285805555444,90.37664236801915
2021-10-18,115.2492831710769,203.12767981828642,115.61618738694665,77.45447717946678,90.28557300439459
2021-10-19,111.28598164196357,201.9603610450074,116.14296516166635,77.73578757680046,91.03009687692017
2021-10-20,108.75879997178961,200.05768904906716,116.09183583901145,77.31780598395949,91.03126060986092
2021-10-21,111.07525450961953,196.19219638078405,118.07158678610388,78.02046353616501,90.80855830301252
2021-10-22,113.92420338185367,196.01728546140848,115.01724169418041,76.93049854790614,90.90760702247323
2021-10-25,113.51250904266846,191.96387624711534,115.28006028111635,76.22122258265014,90.23582376780523
2021-10-26,114.53839848741691,194.08175926117826,112.50145052084707,75.46802937544285,89.86942727937368
2021-10-27,115.10589978101669,194.3609488856913,113.7074506702516,76.34671812771687,87.52311971102769
2021-10-28,120.67394070704455,190.46816614857934,113.59886343347753,77.12417953633911,88.65498343631751
2021-10-29,122.7792622955342,189.6938806631199,114.28671327541254,77.5371127107778,89.02622983703057
2021-11-01,122.56222452728443,187.74889378906866,112.98887471720664,78.43318648183126,88.17602865661705
2021-11-02,120.80783941942053,188.64633211576972,115.01030460390058,77.72754450292031,90.38402372719135
2021-11-03,117.8998846153411,192.29162560876284,116.68994917465614,78.02975541738081,90.51591339653419
2021-11-04,118.28902512649361,187.3361863933504,117.65857828679086,77.94367465245338,89.34945627186785
2021-11-05,116.9512869266772,187.691714221843,117.49017832951397,78.6579931093627,90.36902114005008
2021-11-08,114.4579066648336,187.3212418054807,118.45950915649081,78.57944469268674,90.86322375493083
2021-11-09,113.35351022860488,189.15163251416178,117.36463126824688,78.27853643227348,91.35605860008731
2021-11-10,111.51598204165356,189.77257076273852,118.77750622133183,78.74204325325344,90.8886772775633
2021-11-11,114.44997843852516,187.82727148035022,121.51251842052973,79.48816626187009,91.44731513642289
2021-11-12,116.0240460973852,187.03780987978706,123.33557219885152,78.94803896215531,91.17134366533031
2021-11-15,116.0314515721161,185.00581856232284,122.15788686702211,78.91414344216415,91.85606361252943
2021-11-16,118.70775930885617,187.8803572716196,122.80032446702624,78.0569105970732,89.66596479014409
2021-11-17,118.8702715484195,187.98885963186356,120.69902146326366,76.04842144998092,89.19792747501278
2021-11-18,117.33763719014757,193.1393687001311,121.68246705734566,76.22521641601561,91.22434053901898
2021-11-19,120.12331711703463,193.02813253565606,122.47088238396206,76.73143644021069,90.36056282644624
2021-11-22,121.13923529628778,191.166605763626,119.43471102102052,76.95968397762336,89.6928458591905
2021-11-23,119.25621176438837,187.18981148243333,117.60092854191753,75.41334937808969,89.20852182887978
2021-11-24,118.93189014696281,182.5507846933334,117.18748870999033,75.15151593191635,87.85703279947154
2021-11-25,117.37274628365462,178.5761827014663,116.74735878687346,73.43356432959625,85.42873292033073
2021-11-26,114.93966461171424,179.2984143721001,114.88028927361175,74.51528522778942,85.20503792741539
2021-11-29,116.59980522362217,180.63660928024342,115.52775483012063,73.68442702343052,85.3829279618865
2021-11-30,120.07475793771569,176.7110070836016,115.96178169447913,74.67998840810782,85.35439673898547
2021-12-01,117.5573328111227,179.00027149068762,115.69386914644069,75.4429224729109,85.22468097913531
2021-12-02,118.59514819811325,177.8370311280949,114.54834022445739,74.74742523066111,85.30083924004708
2021-12-03,117.44352703161786,178.25419255418936,116.23227663437525,73.87764919680997,86.45849858920496
2021-12-06,116.59409390136683,182.39484037118828,118.91826675869517,74.1662764552915,86.27658515676636
2021-12-07,115.56473434096033,184.7624201902937,118.17759193622534,73.52605959547306,85.67178898810141
2021-12-08,114.0700008979506,184.1166861120184,117.23627395539937,73.62106637115899,85.39199879236273
2021-12-09,114.17581752598689,181.87272167601756,118.06106705060877,73.26365944853313,86.05918644606389
2021-12-10,112.75597078580905,176.4973961100807,117.52623124783437,71.91889416818164,87.66433642510607
2021-12-13,113.24401821246992,174.76885878267933,117.34225062980472,70.26587945918324,86.98937737274858
2021-12-14,113.17811689229565,174.29877381454497,118.56778905652756,70.44866532512448,87.12965167083046
2021-12-15,112.78650601185203,171.94207719219114,115.56620969093561,70.048615038395,87.53898695001122
2021-12-16,111.25359636813216,171.6724309066145,117.69590675495378,69.65704177513061,86.4592674377457
2021-12-17,110.29771701349729,171.905867290274,117.85112790016056,70.18382037263024,86.51138203412019
2021-12-20,111.59914636441901,171.4103742535759,117.23196084182503,71.07077516473932,84.92661356482427
2021-12-21,112.47764539773613,169.89689103781447,117.12833102981968,70.88238865936785,83.04658491776074
2021-12-22,110.83031844750076,170.3478208699342,117.10705683345759,70.64390468267777,83.46717275791484
2021-12-23,111.01930616689712,171.45801284941285,114.41938410628578,71.03173456880315,83.08484076658581
2021-12-24,112.32237606181022,168.89424351940633,116.80824916099424,70.03983266510281,83.32937697202566
2021-12-27,109.51325082198473,172.32868289749982,116.91242794408718,70.21942179158434,83.33857757782323
2021-12-28,110.44694788297885,172.1375415362432,117.65777145711426,70.64336664631693,82.3277749760822
2021-12-29,109.35442470386545,172.23098551860636,119.22975083686474,71.16589832649608,82.30793102482355
2021-12-30,110.33268742624706,174.00418427153107,117.62387946144285,69.7453751620909,81.04193496804497
2021-12-31,109.07341138707223,174.6245814347211,118.42282796559185,69.2037004481449,82.53117890100543
2022-01-03,106.1255839469905,177.03148208762153,118.03137676122957,68.58182924430184,81.1335836999558
2022-01-04,103.53765765960073,177.7974893213159,119.43800572273176,68.66857064668605,80.9573212476438
2022-01-05,103.63301237725129,176.32078630485196,116.06992059259969,69.03146651291371,79.90775256759153
2022-01-06,104.06449918544513,177.26915137218407,115.95176602502131,70.1420037714502,80.52285704261443
2022-01-07,102.6552265426484,174.4875097800237,115.04280134671738,69.7925736813897,80.20803089158733
2022-01-10,103.68124258121911,174.8027474372197,115.75931514661588,69.44297970378062,79.70249507021391
2022-01-11,101.1004103825879,174.76951695174995,116.54016520983383,70.30298870497889,80.60831705179035
2022-01-12,101.0171161551298,174.306820953351,115.46187542988564,70.53771922757726,80.66624477800887
2022-01-13,99.18312647913984,174.04012583850815,114.38648632624444,71.49997750447352,81.23105064330758
2022-01-14,98.21821465892788,169.53910732702886,114.25206221970068,71.7327809804788,80.24073213219697
2022-01-17,98.30763927021718,168.2817925573882,112.90429759143048,70.87993755878499,78.83244022244628
2022-01-18,97.04141733877448,168.54854426489908,114.24238613996513,69.90766265355035,78.96795447557984
2022-01-19,96.49068246707645,168.9749747240339,113.70756037827235,68.79049510605445,78.67192576547332
2022-01-20,98.00427536285854,166.59530512489,109.33527526378155,69.28606953153032,79.3345840509034
2022-01-21,97.16205380973868,169.63599514982758,108.81511139867992,70.17286599917098,79.28015942443716
2022-01-24,98.4292128547874,167.62751573323925,107.32413553367346,71.56679339212727,79.51635263948688
2022-01-25,96.76237286629082,169.9770043286081,105.00360649124447,72.21980099697024,77.90173422971378
2022-01-26,97.56714197233471,171.04928376451232,103.28507478183457,73.12432770291359,79.841889844569
2022-01-27,99.7590392462721,169.54799536737931,103.47296904012066,72.69496501399446,79.70072342705521
2022-01-28,96.0788931600675,173.8849924689992,105.39462712841483,71.8312116182695,80.44554559774735
2022-01-31,94.93348850822564,171.0362931487933,105.87942026255581,72.49195046942512,79.61320341447879
2022-02-01,95.7922209420624,173.31084331952968,105.0441523638629,72.82671770707681,79.95604870431315
2022-02-02,95.51316059576907,175.81697501883025,105.7323863490913,72.92462587972554,78.65572358247644
2022-02-03,96.07430167951999,174.2140342231589,105.10881872737157,73.23803399979062,79.14077117951797
2022-02-04,95.20923508439692,177.7104662517832,104.15474915350904,73.50313755671755,78.8064980261621
2022-02-07,95.3530147521419,177.13544394652556,102.56592549548111,74.51852154030966,78.86288767129675
2022-02-08,95.1440855448786,177.9058298679759,100.18386730853099,75.55680971011712,79.60027586839567
2022-02-09,96.87534971448724,178.6082475761238,99.68676269377646,76.0068487203259,78.37649168205752
2022-02-10,97.2708186772869,178.32048956021777,99.93421141500266,76.70254614922837,77.71676554413212
2022-02-11,97.792141533653,180.4166460255907,99.83583728012051,77.13493245296581,78.20130336268346
2022-02-14,97.19655339001989,182.49296284475315,99.30527603124014,76.77795893244962,80.36521211252496
2022-02-15,96.49285134163355,178.10713902931147,98.0683082634463,77.40800675542388,80.25008471709918
2022-02-16,95.87486863081747,181.4565557098861,98.91559040628937,76.29691076518309,80.8893473126599
2022-02-17,96.47249072464827,177.31017548452994,97.19127223377187,77.16400681540317,80.80575788895108
2022-02-18,95.87159456588641,179.95505860288128,98.25495181706194,76.21659073287184,82.87550680420354
2022-02-21,96.31499173531721,182.88153789418243,96.95656567141609,76.46239871055374,81.06361249384473
2022-02-22,99.43733206459213,180.14551725553548,96.00094435554387,75.80169945712125,81.18983289350892
2022-02-23,100.7887279205685,179.15687150703633,94.13562203984476,76.26055278722504,79.53902499931341
2022-02-24,100.30641346305754,176.43997964056405,93.5266059825412,76.24958780622009,77.04482691043363
2022-02-25,102.18380829985362,175.95601390782792,94.80681631778769,74.99694485695709,77.36612773312838
2022-02-28,101.56737417408104,175.2436196560614,95.50552925516016,75.3456731048388,77.53127553913448
2022-03-01,98.47077022344598,177.22591530170948,96.81692243550492,74.90491875514422,77.27438647735195
2022-03-02,96.98332236120956,180.57392461286034,97.53909195007779,75.61864275276352,77.19530359657027
2022-03-03,94.26724065899732,184.20634020493384,96.11743784608751,75.6358151603866,80.35716005180656
2022-03-04,93.77959440642002,182.8056693931338,95.71746837587821,75.96730820861542,80.11834450256413
2022-03-07,93.823414161131,182.31886310587495,94.73827628421354,75.22187163310903,80.67255666580616
2022-03-08,96.27616605087448,178.10027829743217,96.50025578014902,74.77286409179622,80.02960946011378
2022-03-09,96.77636786577472,176.14098435227947,94.97337526869572,74.42880391847241,80.36105609970053
2022-03-10,96.47076679882232,178.5982242876029,96.16657494449585,75.11867073896882,80.14275714353353
2022-03-11,97.71952134112796,182.75550951246208,97.37378024461646,76.47234961622557,79.7483522297252
2022-03-14,94.49006045390426,179.65853811158087,99.86032242452325,75.84346014850823,81.6615153290731
2022-03-15,94.8485274670539,178.21645773449728,99.33811651926234,76.72393070535186,82.93406010954126
2022-03-16,95.99036577809534,178.19968902598475,100.33830962739742,75.00843144288227,83.10815606149728
2022-03-17,93.86302524184296,178.95321682831513,103.53518014914731,74.08774138923974,80.71158285418734
2022-03-18,95.53589021297277,176.9752422072327,102.70284492469663,73.3598147614859,80.36547642004041
2022-03-21,96.04922664406979,178.0838174223561,100.6138507697755,72.33877204128274,83.23345802497604
2022-03-22,95.45927714326837,176.94949209628632,98.10593275643951,71.15873662424079,83.0154310854041
2022-03-23,96.40480993656011,176.96260501510648,99.09424501880612,71.4838260217581,84.22899990229604
2022-03-24,99.8275643695252,178.37761431190734,96.62007803932279,71.33821927716183,85.8329938983622
2022-03-25,100.12400209865078,178.4432391661137,96.16368073960918,71.63880535743341,86.10407073947222
2022-03-28,100.52320709181528,177.40009181361944,96.7692579687002,72.17647713879066,85.20690945314747
2022-03-29,99.83850789654403,177.17584556531733,97.04525883669588,72.39387922289376,82.61056659193177
2022-03-30,98.56848796303889,177.00479344025476,97.64062425976279,72.91212302287178,83.36820399520334
2022-03-31,99.84581567057307,176.13448225381057,97.96855445270154,72.874335154737,82.52823902112983
2022-04-01,98.56630339580875,175.5429459369183,99.72045034517271,71.98528956582099,82.743357217689
2022-04-04,98.69249011408499,179.58631135638586,98.4695106613239,72.80638961239843,81.45316730736971
2022-04-05,97.9928557206657,181.05958246995476,97.59907439034322,72.37196792801704,81.2037267919446
2022-04-06,98.7311405786266,180.35838256361794,96.61054062075102,71.67837859528974,81.2665593895741
2022-04-07,99.25431247665452,182.18638858847962,97.73984543620652,71.5595857122724,81.57520766478108
2022-04-08,100.85941014185484,181.38294686414156,98.97682245108923,70.89077355364857,80.44261927052136
2022-04-11,100.09490162150017,184.45308755076675,99.6189641220415,70.5951752644562,81.7168750230352
