Date,Open,High,Low,Close,Volume
2021-04-01,289.5789732023398,291.85264378996203,287.898650850591,290.15711056963346,3714015
2021-04-02,293.20200472001557,295.4219115879092,292.5884135409718,294.1099316628146,4150827
2021-04-05,296.71761022029,297.2505292568612,294.8215635650193,296.78209833719586,5854267
2021-04-06,294.8810034321356,298.82429468480325,295.60227238497026,296.0472898300163,3854081
2021-04-07,294.90696617861647,295.36583911586894,292.56867594060793,295.2496482207387,5123340
2021-04-08,297.15913105208296,298.02096013834375,294.341164996085,296.1005064552949,2033080
2021-04-09,293.49771871474843,295.63743579033496,293.5112731210225,293.87725128798513,4425199
2021-04-12,289.5409639221768,291.6086068953679,287.9456048319192,289.49178377846187,4812198
2021-04-13,291.9306088076085,292.787379500232,289.29288200009546,290.62596538784516,5038453
2021-04-14,285.60170605202745,287.92352328422294,283.51190148857694,285.99449568522965,2161115
2021-04-15,286.6996811794416,288.92742343483985,285.1829508407126,287.33712124354247,3920601
2021-04-16,282.51463998938584,283.97742756297407,282.47649550132917,282.75126328853025,3166401
2021-04-19,282.1905136600308,284.7701588582141,280.6741216307997,282.5048816233947,3981233
2021-04-20,283.4405489422648,282.5167465940034,281.99159263354534,282.1421270560835,5594003
2021-04-21,286.5756793234681,288.78952528268195,286.54821220967307,287.9760252730472,5902987
2021-04-22,283.59960288861646,286.8183180083637,282.2146337959631,284.5933824831611,2006531
2021-04-23,280.9289214545998,282.625343581882,279.6071809722924,280.1347200450771,2402820
2021-04-26,276.776801391228,280.0019067815556,276.35964427193977,278.1600988673596,5945075
2021-04-27,274.5347850578842,274.8448092207643,273.5917493666477,274.7078281286186,2721646
2021-04-28,273.4822384922968,275.2127515985293,272.63194551768305,272.94600357443056,4687734
2021-04-29,273.10458258841385,276.9775730252109,271.8896547648692,274.32090184809755,3216889
2021-04-30,276.297746924661,278.0770717668178,274.81055601908463,276.8027535784837,2602136
2021-05-03,281.50864814388854,283.23362099037263,281.37877901728456,282.1322696512977,5613345
2021-05-04,279.89012855696353,280.8422085619512,279.2941672913291,279.8562495691226,4640272
2021-05-05,288.7819481625777,290.1780678590332,287.39756270781197,288.42857146354595,4174485
2021-05-06,295.8309607894868,295.56012924621274,292.95088389860786,295.0593471827834,2199021
2021-05-07,293.26634862779633,294.85013195378934,291.75800314687626,294.4537398974264,3602508
2021-05-10,286.2375950554871,289.81780571030106,285.4956656875505,286.97434596034856,4382919
2021-05-11,287.51835966980605,288.21348003565396,286.767098515736,286.77662267379674,2878377
2021-05-12,288.1555728872444,288.5629964771151,287.04608349200555,287.08516932308044,2623970
2021-05-13,279.2747067812439,280.6113128637445,279.0830425223491,279.768107308684,3001716
2021-05-14,278.8363052601686,280.1984325670132,277.8796059773371,280.0733185975414,5393635
2021-05-17,278.4973648527571,279.6895082695931,279.0393413630452,279.50915853212825,4264995
2021-05-18,277.9078691637395,277.2635363767325,275.50339580218696,277.1001811687119,5764454
2021-05-19,278.11898353530574,281.1093825243227,279.0657087395831,279.1467383618039,2509711
2021-05-20,281.6129021966768,284.62066395304294,281.5077489657117,282.41859258972266,2298483
2021-05-21,280.06816377269416,283.6094587310861,279.08213032517403,280.9370953411706,3619135
2021-05-24,281.49813291855395,284.5032466025506,279.8223791749697,281.74038174425704,5951665
2021-05-25,280.1235911787714,280.15004322686997,279.6771174828121,279.727117471374,4746071
2021-05-26,276.30805253454605,277.3553363607605,276.82589103875824,277.3134497138718,4734519
2021-05-27,277.55579779063487,279.5339119272549,276.9932591524828,277.6338159305778,4410157
2021-05-28,280.5540952228952,280.1731673900605,278.6415538395661,279.3572011312244,4572721
2021-05-31,277.63518775618644,280.2103666226224,276.65302358890517,277.64887829669556,2537627
2021-06-01,270.80273732738794,272.155741997546,268.7065681817348,270.8350073621078,2036302
2021-06-02,273.3443305684027,273.90405131525597,272.4264957528868,272.7089629995975,5673018
2021-06-03,268.03595216329603,269.01093081259836,267.2668919205537,267.88427232246477,3573898
2021-06-04,268.1675275421741,269.1467132386963,267.0226814629193,268.323026249701,3226572
2021-06-07,274.79568838611925,275.4045070669121,271.72383884051726,273.85999605056446,3566502
2021-06-08,272.89379593525405,274.3832458055356,271.7662017826721,273.87707052024456,4898387
2021-06-09,269.48095734800506,272.9165957991786,269.9815056063399,270.2755611990151,4009234
2021-06-10,267.19966395215863,268.04643046319364,264.47941781274733,265.90178123844606,3662435
2021-06-11,268.8863380346317,271.8225095864519,267.7727426698151,269.52252240718565,3328814
2021-06-14,268.40096141337136,272.0885209391693,268.3642148760154,269.5389629005606,3220678
2021-06-15,270.3514703383358,273.1142688331879,268.9496587939816,271.2622834703212,3886852
2021-06-16,275.41453459439606,276.668687490474,273.8940495537441,274.1958516910392,4432715
2021-06-17,273.2475063308435,276.1372017732858,272.57642313142844,274.11293117874186,2134677
2021-06-18,273.31168022850756,274.520202174376,271.26752506820736,273.22458441110194,2709856
2021-06-21,271.00606422801025,270.4304636967506,267.7212518984811,270.37377997553097,2313670
2021-06-22,259.9142701895739,262.49873201027395,261.12727542537687,261.1529439506769,2137511
2021-06-23,256.20243566501796,258.14650745361706,254.90328847748026,256.7613090434322,2489099
2021-06-24,257.22773720144176,258.5134649680002,255.7489860445837,256.62373684783387,3521833
2021-06-25,255.60010084432568,258.4049519569997,254.27003892988134,256.17910872243135,4917186
2021-06-28,257.0454305819,259.03759242923235,256.06296368558935,257.4192186065184,3033944
2021-06-29,257.2695968921513,257.33891587611424,255.10916957467361,257.1147896775992,5014848
2021-06-30,258.42136917385244,257.88105656133206,257.22058743444796,257.6450227121445,3481889
2021-07-01,259.53946137144055,262.2874994586867,257.6442958434451,260.0226466765409,2547534
2021-07-02,256.6234011880031,259.75978289480105,256.4930355713338,257.4914300301338,4579617
2021-07-05,255.5049884294667,257.74773496901867,254.6566495155991,256.7193713947467,3825544
2021-07-06,251.57781262833984,252.31925730995192,251.40900011796913,252.14709871494017,3943105
2021-07-07,255.43571206920794,255.28242602648046,254.6642428100759,255.0086290939328,2157024
2021-07-08,256.2382327207845,255.47612352883448,254.30897967997538,255.1843377285711,3845090
2021-07-09,256.67834795688714,259.0157716527719,254.9387393146568,256.67056455221353,5120231
2021-07-12,260.34310445094684,262.32708334702676,258.8620699136228,261.265387787134,2345118
2021-07-13,264.86710433043874,265.7769570299402,263.2354179731347,264.55013405150805,5791549
2021-07-14,263.3702291016936,266.6029668674975,263.55468490639754,264.4371482387011,2131005
2021-07-15,265.88919055346963,267.52669024996766,264.3901970075984,266.8771086213756,4321174
2021-07-16,261.69783236070595,264.0450474247416,260.7013262763654,262.6460901100072,5282699
2021-07-19,265.1339183701157,265.53501970287533,262.8145130023605,264.00834334761095,4314984
2021-07-20,264.80847031080134,265.5892585026148,262.76500799340334,264.4914625379093,3030197
2021-07-21,258.4707689701876,260.06128222177506,259.08658695565634,259.7482004229986,5787748
2021-07-22,264.91879793341406,264.9016993266454,262.4703885871645,263.7837556834447,4764607
2021-07-23,261.4632427004782,262.0457612040829,260.7049223359062,261.75248672084973,3121277
2021-07-26,262.9749026567613,264.69247997431523,263.20668517217274,263.8549737019737,4309555
2021-07-27,263.13305487085916,263.719656237058,262.43566772333685,262.66807693425335,2059596
2021-07-28,265.7452174360083,266.2169751679498,265.1048178580914,265.7112152998121,2762641
2021-07-29,270.10546507191134,272.45328890661466,267.60738559125576,269.7627547568691,2310968
2021-07-30,267.14614635428916,269.14742249785024,265.27223496136423,267.3033577617836,3173751
2021-08-02,262.03675510536885,265.2188682304909,261.6199369641957,262.77135182997984,2144262
2021-08-03,261.14838485317216,264.89261343854776,260.13448885748693,262.4465373539174,4701755
2021-08-04,265.4774470679195,265.81260389008935,264.63319014151085,265.0520915483266,4132008
2021-08-05,263.95872843450627,264.3881285264226,262.0667413647662,264.00532383279113,3443332
2021-08-06,262.0526332811125,264.84220201592825,260.24103166527556,262.24147511497256,2587378
2021-08-09,264.0789056473969,265.1098921285739,263.5871396606981,263.7641981021563,5671133
2021-08-10,255.6949535916939,257.4287113894317,253.48400739773788,255.69773514181645,5412376
2021-08-11,254.89980606322757,256.04145741389306,251.8768093169406,253.84200178023886,2318587
2021-08-12,250.52977977776555,250.80297224619497,248.79243751471287,249.9533830421681,2456751
2021-08-13,251.92787809805955,252.3395083738442,249.61347957937718,250.85384543526175,2064286
2021-08-16,248.16726422681896,249.57546334618567,247.37771580989298,248.831353739929,5605513
2021-08-17,246.06784583007888,246.29620542677748,244.59059546612824,245.76695135540044,2580067
2021-08-18,245.84113280807279,244.92916530061638,244.71111227752266,244.84487356952823,5574906
2021-08-19,241.50910575768526,241.43059879936916,239.824376195192,240.86288484875143,5037514
2021-08-20,240.6212840263007,241.48864549919801,238.80453547838195,240.88802389754156,5490084
2021-08-23,239.66824921898302,240.87841891593305,237.81410384099948,239.09189927320799,3446925
2021-08-24,238.33099116400763,239.36052794642976,237.54853871526038,238.13116582992126,2651255
2021-08-25,235.78282800251856,238.08907128659035,234.11725446635947,236.2624425151583,5234079
2021-08-26,239.34656174272632,239.46295153086493,237.7611412561554,238.7794912560571,2157806
2021-08-27,237.58881833231644,239.05331266764068,238.10637781274798,238.54533716221593,3836178
2021-08-30,239.06395969470944,241.41635719752958,238.5997343168351,240.029051742221,5015384
2021-08-31,240.66523610686826,242.05406189512325,240.9791072242025,241.39953780700156,3070564
2021-09-01,238.42860123768392,241.06712398563843,237.77074945781214,239.26355286439,4666193
2021-09-02,241.76888016608885,241.7958906930694,239.24429663104874,240.87587056639143,2254924
2021-09-03,241.2396069184443,242.57151684844683,241.4268464740517,241.8925050655028,5821640
2021-09-06,243.9621594646688,244.6451964226042,242.05200409278996,242.81577994403114,4512956
2021-09-07,240.68105176566294,242.23819780717824,240.36011657010485,241.78175159433243,2449706
2021-09-08,239.64997981401473,242.41983857261363,240.14581263769145,240.67529078653493,3353187
2021-09-09,242.69722222260714,243.8369295183555,240.8945251352683,242.8901250265483,4119789
2021-09-10,249.34325330309767,249.24943244048373,247.21612900320545,249.03749096172837,4873865
2021-09-13,247.09251869188017,248.31583636041094,246.33406600409197,246.76682653749873,3250930
2021-09-14,247.366644165414,249.84256713204863,246.86675289864516,248.32965469717104,3262334
2021-09-15,247.43600147807052,247.6103545684689,245.946512473768,247.36311977126314,2642753
2021-09-16,248.84652622960925,250.78601135082502,248.70531993663272,249.63753093674978,2332763
2021-09-17,250.29902279904624,252.1061126866455,249.29605911826565,250.94484397669862,4592192
2021-09-20,253.40404779414308,255.86253456036434,252.95255767475828,254.04388769995495,5255504
2021-09-21,245.61526931094113,246.6659204000795,245.08807749462972,246.18181109002614,4982237
2021-09-22,245.4710587000419,245.94045570006412,243.60749806117815,244.57154167378536,2182757
2021-09-23,242.64232635112552,244.30819655143617,240.51916127352536,241.90765865757106,4479285
2021-09-24,240.8375271874437,241.71070646245957,241.6701529123967,241.67281011949436,3751137
2021-09-27,240.200937664339,241.47617995444995,238.31721052479088,239.75800333220354,3841400
2021-09-28,237.43986958165968,238.9145094786821,237.79710406829116,238.08203285255186,5705123
2021-09-29,238.8301249239206,241.15517412681584,239.44534509032184,239.99066538721294,2226712
2021-09-30,244.21925903331083,245.97657924324017,243.28988700303313,245.28456860558043,4187530
2021-10-01,238.21349385115107,238.70853635475,237.07562770438383,237.6153017404923,4606714
2021-10-04,237.26001831818553,238.01406073182227,235.3708173647532,236.84027980882198,4827979
2021-10-05,237.81084006976207,239.92714245940124,237.13801345654764,237.73997183953486,5646290
2021-10-06,236.93286346849564,239.88968471487053,235.44539092397872,237.8129318567901,5189122
2021-10-07,237.65619756536896,239.14855795785545,234.61750433772,236.9440588329523,2551218
2021-10-08,233.41741412592938,235.65336350279964,232.61978890211674,233.39455013217216,3872254
2021-10-11,231.14609137051215,231.88297169138565,228.86604454760746,230.97157348963523,4251786
2021-10-12,233.67869497251542,234.75591863341216,230.8157774102579,232.93707249253936,2412374
2021-10-13,235.38858899305905,237.95471589038593,235.37411154438018,235.85554408833113,3960233
2021-10-14,235.73062276531397,236.45038853648907,235.28690972946998,236.17401325791263,4504721
2021-10-15,233.07507287550106,235.70391013915423,233.56374980637955,234.00459426159082,2909281
2021-10-18,233.92883862131498,235.67007957320294,233.78233491108986,234.3180038904109,4662700
2021-10-19,234.47341644546327,234.20482173554663,232.5098225078168,233.7402750191132,3629576
2021-10-20,235.54254994666894,236.73603214081723,234.06892789733982,235.25036090331136,5160123
2021-10-21,235.07076805972065,237.24704313643335,234.56135563258937,235.62578107510873,5849987
2021-10-22,233.50159841526468,235.55951177613898,233.56425293063145,234.02960332871012,5199477
2021-10-25,234.9491086759777,234.6097972185502,233.3440729108888,234.59551567103827,4824839
2021-10-26,232.34115105619478,233.67906279352232,229.3461640468443,231.53772142224523,5334278
2021-10-27,233.54745134067102,234.58109139904485,232.91858767028873,233.75978763965796,5021482
2021-10-28,235.7920216970179,238.87542842733848,235.34553766747385,236.97475950351622,2046560
2021-10-29,234.93386123824536,234.24919606184196,233.34903076009277,233.888341875341,3705177
2021-11-01,235.96734833828202,236.48258238326662,233.29845485201355,235.06715245040542,5132711
2021-11-02,232.80266903821985,232.6335358641356,231.15933051657888,232.4986795187084,3360067
2021-11-03,234.32108540810543,236.711658245867,233.240707949755,235.40077299330702,2255415
2021-11-04,237.7663054751249,239.4268643592147,237.70117559066475,237.88667258940907,5918442
2021-11-05,236.83699281316487,238.24600060127986,235.7684826553812,237.3266813766086,4807512
2021-11-08,239.0826972700329,241.80433114801738,239.0682210235199,240.08001338917947,4861570
2021-11-09,238.74682285251842,240.1035431951367,238.0868740879088,238.96983181686747,4021089
2021-11-10,237.31399857002145,237.42778324647165,236.50345098566575,237.29389725757125,3981390
2021-11-11,235.8484395351898,235.9202631381323,233.70008921419432,235.8282870240301,3373965
2021-11-12,234.9946253632802,235.63110649881648,234.91666655363076,235.51156474801513,2994402
2021-11-15,234.1148394424125,235.50560618774313,233.2265908199987,234.70890658579455,4972599
2021-11-16,235.91917821023242,237.36351104873904,235.11788888052436,235.17956604601017,2649459
2021-11-17,232.6919897763409,234.3723817429995,231.35373586364784,233.60423952513054,5991015
2021-11-18,235.76728325982978,237.6193759366216,233.80793548881033,235.69825651309822,5378427
2021-11-19,238.63769275860685,240.0401242388476,236.8585749708663,238.50309581574112,4226411
2021-11-22,236.46084109813376,238.89335012305017,235.99512852265175,237.2259160629459,3852160
2021-11-23,232.36207771539327,235.00809509753677,232.63641319937426,233.476972487588,3333831
2021-11-24,235.46731006856112,235.93602498309676,234.4349572541782,235.4608314762102,4580188
2021-11-25,238.67545375265112,240.6612368110108,237.00793317257,238.58073678373657,5862050
2021-11-26,237.3801775369145,239.195961205897,236.98800678340643,238.19981585641364,5799687
2021-11-29,233.64622134215608,237.00476189323476,232.71151483779892,234.80968294268106,2601496
2021-11-30,235.6297909718044,235.61748851633516,234.81546073434095,235.58064237457222,5870128
2021-12-01,238.59399991674672,240.02548087448056,237.67997722124832,239.74948638946555,5887858
2021-12-02,234.56685869643624,235.07710922990296,234.05561155548972,234.7619923243151,2541131
2021-12-03,236.73477170898235,237.81486417658488,235.75506629928367,236.09742671757118,4798804
2021-12-06,236.12952804954912,235.57073318515663,235.01943661788457,235.31885825949354,3863028
2021-12-07,233.29901234250235,234.1119005908646,232.486371203742,233.10574317760646,5298208
2021-12-08,234.730070756441,235.68985060704958,232.3352222450382,234.48565432879442,3452227
2021-12-09,230.28220958405936,232.3039622514708,229.26619788416087,231.11611312851468,3364412
2021-12-10,231.96430715142574,232.63795194155554,230.2486212509133,231.95431857637155,3486802
2021-12-13,234.8811810355857,237.57047577654387,234.77203659054456,235.493798786066,4831297
2021-12-14,236.7930855727767,237.09378701574363,235.5147074840432,236.02582440630164,4403181
2021-12-15,233.48280337201012,234.1614173827623,232.90584489088374,233.75132503375102,3182499
2021-12-16,229.42878067082867,230.41848532484408,227.60968879535523,229.14054454489926,2917778
2021-12-17,226.4759682301418,226.1454888279113,225.52438893579168,225.89102259623414,2455334
2021-12-20,221.14173443006368,222.7611997120669,220.11070809846723,221.27988763417537,3839885
2021-12-21,226.3637829769954,225.77788416412153,224.5561977686696,225.38716608175565,4708255
2021-12-22,224.8711707026656,226.80908591613505,223.09940871418397,224.80738026421258,4883482
2021-12-23,221.7106498931389,222.38938200757798,220.78406028636388,222.21515435404578,3138504
2021-12-24,219.80843205508313,219.7021019683906,218.69658578447758,219.0234819886274,4477127
2021-12-27,216.8095311579881,216.910867387436,215.77502411398385,216.44374989936696,2601591
2021-12-28,214.62513261929442,216.90430723204238,213.93317840955334,215.6756745022233,3942015
2021-12-29,212.10106558940797,213.47721341082254,210.72934111620364,212.61552965901828,2113874
2021-12-30,217.3089631961987,217.7306969186013,215.64257684071038,216.75034897872507,2671502
2021-12-31,215.3226691713383,215.93842896513192,213.19753423204028,214.97565758768903,4101877
2022-01-03,213.08514671647424,214.43462642894522,212.68156169416187,213.13042875304407,3634891
2022-01-04,214.89431057250928,214.49006129773284,213.06096569307334,213.92963319497653,5426966
2022-01-05,217.18495684249115,218.23288865365691,216.13280031841964,217.53252928120966,3589629
2022-01-06,221.31698235414112,221.44938501775684,220.81749497368227,220.87878152389365,4221715
2022-01-07,219.38873812563574,220.0343975903189,218.5524782979773,219.71601563977816,4451115
2022-01-10,219.9000745301624,221.7849704818306,218.52955952129076,220.40909242889154,3425291
2022-01-11,220.20126188399763,222.9011010158509,220.37454882358148,220.83843184421374,2616775
2022-01-12,221.31384832282092,224.2443008812922,222.19939621571308,222.22557506673638,3199688
2022-01-13,222.09383136040807,225.07854688275563,221.48343697509725,222.9272672684392,3921413
2022-01-14,219.89736927003784,220.85292242978593,219.15271200695997,220.6100645260696,2393757
2022-01-17,217.09749382208707,219.09390592923293,217.0073283432668,217.53520314025758,5953622
2022-01-18,219.0218427293491,218.18678203204857,217.31243002860174,218.0241011129593,3246077
2022-01-19,214.43364612391827,216.9264867991936,214.43200826572536,215.1722189866654,4454823
2022-01-20,218.45311254814047,220.42440347462997,218.39727062588986,218.57941435292065,5368256
2022-01-21,218.06382268980352,219.78213308182552,217.10607941073255,218.73377193128613,3390871
2022-01-24,216.09432866583106,218.39291106857175,215.79480690037954,216.2583776575049,5934434
2022-01-25,214.5142568391551,216.5246263929422,213.86207413490783,215.52567928438663,5116271
2022-01-26,213.8575143686521,215.50369582471274,212.94752598048345,214.34372423370698,3777509
2022-01-27,213.54966280904492,214.80316585276523,213.85715163144457,214.07918488405193,3521349
2022-01-28,216.51329240806396,218.2140865880837,214.82340610459917,216.4423135593785,4217057
2022-01-31,211.9395899477754,214.1809044186908,212.67391853845615,212.9801487908324,5122698
2022-02-01,208.55423326920913,209.61433077836358,207.1972760076215,208.57022771672928,5810847
2022-02-02,208.56213622697308,210.31390925116114,209.2617344909034,209.42425448612897,5117423
2022-02-03,209.8292714288032,210.63148926280311,207.84268502568239,209.0566140819031,3484510
2022-02-04,209.34082380210677,209.64810114899564,208.56628328738492,209.49692650334444,3721646
2022-02-07,211.1656128489139,211.9408033315942,209.5050093244193,210.60891434980078,5219055
2022-02-08,210.92918577894875,210.38367744200704,208.65640041579132,210.23021793296613,5554974
2022-02-09,211.80781861514274,212.65965180397805,210.63224749299093,212.19889313391565,4163613
2022-02-10,210.7563809702816,210.18383778856762,210.0186723422017,210.11426444768202,4618714
2022-02-11,210.4175804816064,211.4135144702002,209.97750451335773,210.32093942657036,3513372
2022-02-14,209.05860978494937,210.36815311194775,206.35525095318948,208.40178308569156,5539673
2022-02-15,206.41833707509923,206.23928343000063,204.89675552386095,205.80088311103734,5563876
2022-02-16,206.586054929345,207.52862247048338,205.59129900184988,207.29456971187068,2352620
2022-02-17,209.01390252037703,209.78813983154737,207.54001716482225,208.68928153388524,4315880
2022-02-18,204.00831876573508,204.23846830088516,202.61691267876336,204.19586275696048,3191739
2022-02-21,200.71467388153877,202.37269549680937,201.52276394075017,201.66553218680085,5178537
2022-02-22,201.84675144662955,203.2867959934621,201.37041878488688,202.3855435132763,4366315
2022-02-23,204.3162607086782,205.06724211289085,203.36672361710058,204.90838460025452,5715162
2022-02-24,203.52535427787993,205.22263863712536,202.57365978841133,203.41838525890904,5684358
2022-02-25,202.75505654953048,203.82584949521043,201.5939267257383,203.04625961224713,2183773
2022-02-28,199.22383844090945,201.0424055611148,198.20783513691063,199.868802383512,2192669
2022-03-01,206.28533370794966,205.9245513503625,204.01786223896292,205.69289651850403,3721970
2022-03-02,206.15966747452305,208.85946798093556,206.4314925366408,206.85639431665075,4849287
2022-03-03,209.5269720488797,209.3982840442171,207.12192134670966,209.01832739454315,4632292
2022-03-04,211.08167471840628,211.6190746029165,209.4105986567527,210.6370202593587,3652516
2022-03-07,212.23733528796973,213.11964823834532,212.5412416096269,212.9317159625151,2704715
2022-03-08,214.8813232143611,214.7962693277915,212.7593489652652,214.45924463132224,2288491
2022-03-09,214.10644420310538,213.98994029193963,213.15623694551704,213.69979942037514,3859721
2022-03-10,215.9391023919517,216.39603160671243,214.847367254186,215.56483342093836,2109589
2022-03-11,216.80896156241286,216.0025257383147,214.91458037632057,215.81299149394266,3700089
2022-03-14,220.00811653632869,220.08735677877328,217.95753104125603,219.0647214291179,5854475
2022-03-15,217.18319541087567,218.52848633550133,216.92559970814597,217.3002556668177,5845660
2022-03-16,215.6225735058872,216.4374803840598,214.18914568938555,216.02538424170172,2250156
2022-03-17,216.86442154138263,219.37731504324668,215.92124252350342,217.70607628906941,3880199
2022-03-18,220.56229366007935,221.11202169706473,220.27017237670347,220.94391015838886,2640079
2022-03-21,221.6949054881076,222.6364687923308,219.21607823327363,221.36391434871058,4620481
2022-03-22,220.37322394638375,221.4173293067603,219.50878721980996,219.63825287171989,4471799
2022-03-23,218.6230827108251,220.74505537162864,219.1296244541955,219.39773620452567,3388469
2022-03-24,218.26084975123933,218.2267289304095,216.54541904156022,218.217020444429,2935659
2022-03-25,222.25205552831568,223.1848899451401,222.47682640585384,223.01775013714763,5223000
2022-03-28,226.20270231419406,225.46270133641355,224.88895734737662,225.35905805555532,4174810
2022-03-29,229.61499621643446,228.96657430898858,228.62007781500085,228.6712892886768,3349938
2022-03-30,228.55951094417776,230.72038957608981,228.75747171412948,229.51259886334026,3750234
2022-03-31,227.17288491069618,230.31859402014,227.959038463641,228.13021768266032,2923306
2022-04-01,232.019507362578,232.09678351191613,229.7692402933238,231.2439768421322,2361889
2022-04-04,235.5332991139854,237.53977962130529,235.66659769242713,235.6813143367322,2850344
2022-04-05,236.97222360153697,237.94303053047716,236.26567723062405,237.30174150682635,4202837
2022-04-06,238.44367507706949,239.60463895904934,235.19519044269697,237.29656343899885,2477243
2022-04-07,241.26062336573628,241.20351032743224,238.92711274828304,240.28385330208727,3053994
2022-04-08,238.71465207875434,239.8024572513144,238.54652703510942,239.3354380201705,2187967
2022-04-11,240.90442433361895,241.9424397991571,241.21869491350668,241.48040336290336,5070619
2022-04-12,240.61731336168498,239.87420975042895,237.31394242791845,239.600485446217,3456384
2022-04-13,238.05988518448152,237.23163821727454,236.99513880344836,237.0386367136331,5215442
2022-04-14,238.48604294930712,240.83762392955407,237.433908357528,238.62641403133546,4656078
2022-04-15,239.408390292693,241.33608390519277,238.72008468400952,239.60318299483785,3719235
2022-04-18,245.589182568809,245.25160061436623,243.01233344727447,244.89514271979482,4994958
2022-04-19,243.27625444575816,245.65057113892937,242.73893491900895,244.1803737970422,2157259
2022-04-20,243.8456673171107,245.4406789133706,242.0143778767722,244.30714726855047,5836092
2022-04-21,240.21598893093497,241.4046442988995,238.9343987691751,241.2306938863435,5696209
2022-04-22,235.42142065079534,238.56465697040136,234.51328728139546,236.23126004463404,2300400
2022-04-25,230.7295095424309,232.1156284972356,230.46419873976535,231.56760719230235,3237098
2022-04-26,232.44463452270105,234.18069809430085,231.60260411296258,232.8457448437424,5201492
2022-04-27,230.4013524175856,230.64619344524007,227.70624726310425,229.81796439937708,2572426
2022-04-28,233.83304674608289,233.9672894234501,231.11834658778716,232.83202579493357,4773763
2022-04-29,235.95557530002918,239.02230002962102,234.90512478276568,236.67725940306806,3740585
2022-05-02,235.21080445087134,237.7782489065175,233.75467599508875,235.97230382469704,3574130
2022-05-03,240.62558971656068,241.0859008290233,239.61602276861538,240.51257751643453,2192621
2022-05-04,241.60030246730813,242.8917774937006,239.1913736000509,241.1940418246076,4157174
2022-05-05,245.01954737312587,245.48733724424076,242.51037327281327,244.35222339735753,4757904
2022-05-06,243.88935426110265,244.37040038250404,242.85396588500805,243.78937326142332,5784711
2022-05-09,247.49241093774793,247.89404235374357,244.65635933487732,246.51769541155062,2794211
2022-05-10,243.14011227192944,244.5268935612017,243.69583822294422,243.95669760504373,2902206
2022-05-11,245.66341723496996,247.74263023470013,245.7035140160307,245.74747175332934,5908729
2022-05-12,243.63695181038392,245.2530367651774,242.39610021684368,244.53308428898487,5932180
2022-05-13,245.40848739934216,244.47395245834826,241.84662041366002,244.2331689607571,3122719
2022-05-16,247.24914337854864,248.17432363984247,244.98634364577936,246.05118154379386,5908100
2022-05-17,246.90545455013586,247.0135230425706,245.63480509651382,246.59593602408606,3883752
2022-05-18,247.21389164200673,248.19610862541174,245.8916283151323,246.45044833135458,5426518
2022-05-19,248.7290374256668,250.71472031021983,246.22703653661853,248.5555512627513,3464137
2022-05-20,252.04075757370205,252.71720921438524,250.23974924374883,250.89312314146792,5148477
2022-05-23,247.71846773188486,249.39272356134373,245.45021018752482,247.046286796508,5790612
2022-05-24,248.73210797725926,249.35281460074128,246.6517251198035,248.67994866998552,4543054
2022-05-25,250.55898974648886,251.57749509393068,249.50739906133526,250.6426787943518,2993357
2022-05-26,249.07521803656675,250.15773163913863,246.1972784994626,248.57828141755547,5154426
2022-05-27,248.85592381660965,250.02472819902204,248.8182000540472,249.73130411379537,5032748
2022-05-30,245.87357912398224,248.5036195936045,244.16093281381072,246.0717932345471,2364867
2022-05-31,249.1435727627463,251.83527630756547,249.64807029823174,250.18406617512986,3560259
2022-06-01,249.33344760555346,251.27041809208384,248.37331046267565,249.5739689743985,4492336
2022-06-02,250.44520845919777,250.87075659571485,247.67219900061716,249.41488752952725,5421137
2022-06-03,252.89985258133203,254.16514763998563,252.2489087144821,252.88834016820942,4292036
2022-06-06,253.12811330419555,253.0343824255754,250.43897052684775,252.54329292091347,4177859
2022-06-07,253.28463574220257,254.596857830252,251.93730735682044,254.32846856032955,3600656
2022-06-08,250.2459774254952,252.02910900549458,250.66268517940864,251.38946408496983,2912241
2022-06-09,249.11812400983615,249.90448528952956,248.5992485322774,249.83386287550974,4044524
2022-06-10,246.71635659109756,247.516234438506,245.94105846887976,245.98248652917442,4627719
2022-06-13,244.77299240985846,245.90815314423244,244.47217754500522,245.46464462600954,4454423
2022-06-14,247.53291787472298,250.7021828381674,246.92985755906864,248.4140574857984,5029367
2022-06-15,249.69162845079313,249.38038729452495,248.70454786534376,249.1077649200756,2581390
2022-06-16,251.85910296709883,252.48733308141829,249.2209798336974,251.68178563554022,4327347
2022-06-17,247.9939662211795,250.97100864547667,248.39648208879822,248.83315398672687,2179612
2022-06-20,246.43621100683043,247.94733818635237,245.16923359465204,246.41594095062425,5325714
2022-06-21,244.52650611900333,246.19578112791737,245.15758799478735,245.18066236560728,3375662
2022-06-22,246.54532114760116,248.64581310031474,246.1041527119235,246.84012936974898,2924908
2022-06-23,247.96423746561163,248.89613912833164,245.9103055326191,247.90251220441687,5521124
2022-06-24,249.0931501055488,248.31046414933598,246.91062812146197,247.92229859156194,4628534
2022-06-27,249.4491007773431,252.18873375446873,247.60189366349675,249.7420318975608,4779340
2022-06-28,248.50558437544677,251.55223061233323,247.33328849055763,249.37679620915029,3045440
2022-06-29,249.80227562159172,251.2192955579955,248.2963831967485,249.37906805731495,3007223
2022-06-30,254.0381555629052,253.87096138619364,252.76562980536218,253.16025606575667,3718575
